Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount,Amount,Rating,Payment_Method
O01157,2026-07-08,C0082,P029,2,0.05,1708.1,4,Debit Card
O01158,2026-05-09,C0195,P001,4,0.1,7196.4,2,Debit Card
O01159,2026-03-30,C0230,P007,4,0.15,5436.6,4,UPI
O01160,2026-05-01,C0035,P012,3,0.15,6372.45,5,UPI
O01161,2026-02-18,C0263,P001,4,0.0,7996.0,3,Credit Card
O01162,2026-03-15,C0124,P017,1,0.0,7499.0,4,UPI
O01163,2026-06-28,C0178,P007,2,0.15,2718.3,3,Credit Card
O01164,2026-05-14,C0026,P025,1,0.1,1349.1,4,Net Banking
O01165,2026-08-27,C0018,P016,2,0.15,15298.3,4,Cash
O01166,2026-07-08,C0205,P004,1,0.1,1349.1,4,UPI
O01167,2026-08-12,C0084,P021,2,0.1,898.2,4,Debit Card
O01168,2026-06-17,C0283,P005,3,0.15,3312.45,5,Net Banking
O01169,2026-08-04,C0272,P010,4,0.15,2376.6,4,Credit Card
O01170,2026-08-18,C0112,P025,3,0.05,4272.15,5,Credit Card
O01171,2026-05-04,C0155,P026,3,0.1,537.3,5,UPI
O01172,2026-02-07,C0206,P019,3,0.1,1887.3,4,Credit Card
O01173,2026-06-08,C0057,P001,2,0.1,3598.2,4,Credit Card
O01174,2026-08-03,C0163,P029,2,0.05,1708.1,4,UPI
O01175,2026-03-23,C0199,P002,2,0.15,4248.3,4,Credit Card
O01176,2026-02-22,C0221,P018,1,0.1,1169.1,5,Credit Card
O01177,2026-04-06,C0093,P022,4,0.05,2656.2,5,UPI
O01178,2026-08-24,C0023,P021,1,0.15,424.15,5,Credit Card
O01179,2026-08-31,C0090,P030,4,0.1,10796.4,3,Net Banking
O01180,2026-09-07,C0252,P025,3,0.1,4047.3,4,Debit Card
O01181,2026-09-06,C0180,P022,2,0.15,1188.3,4,UPI
O01182,2026-07-07,C0271,P022,4,0.0,2796.0,3,Net Banking
O01183,2026-01-30,C0130,P021,3,0.0,1497.0,4,Credit Card
O01184,2026-04-25,C0132,P019,3,0.0,2097.0,4,Net Banking
O01185,2026-06-14,C0103,P011,2,0.05,5698.1,5,Debit Card
O01186,2026-02-20,C0028,P002,1,0.0,2499.0,5,Cash
O01187,2026-06-23,C0276,P002,1,0.15,2124.15,4,Debit Card
O01188,2026-06-04,C0207,P026,1,0.1,179.1,4,Cash
O01189,2026-04-05,C0186,P014,4,0.1,2876.4,1,Debit Card
O01190,2026-03-31,C0140,P010,3,0.15,1782.45,5,UPI
O01191,2026-02-25,C0228,P010,4,0.15,2376.6,5,Debit Card
O01192,2026-02-11,C0241,P011,4,0.15,10196.6,3,Net Banking
O01193,2026-06-03,C0212,P022,1,0.05,664.05,4,Cash
O01194,2026-08-11,C0015,P008,3,0.0,6897.0,5,Net Banking
O01195,2026-07-13,C0225,P009,4,0.0,11996.0,1,Debit Card
O01196,2026-04-17,C0086,P022,2,0.15,1188.3,5,Credit Card
O01197,2026-02-21,C0108,P002,2,0.15,4248.3,4,Cash
O01198,2026-01-11,C0039,P030,3,0.1,8097.3,4,Cash
O01199,2026-02-27,C0196,P016,1,0.0,8999.0,3,Debit Card
O01200,2026-09-02,C0210,P023,4,0.0,3196.0,5,Debit Card
O01201,2026-04-17,C0273,P011,2,0.15,5098.3,5,Credit Card
O01202,2026-01-08,C0136,P028,1,0.1,449.1,4,UPI
O01203,2026-06-03,C0107,P025,3,0.15,3822.45,5,Debit Card
O01204,2026-06-10,C0071,P006,4,0.0,15996.0,4,Net Banking
O01205,2026-01-05,C0252,P015,3,0.05,5127.15,5,Credit Card
O01206,2026-03-23,C0277,P024,4,0.05,2276.2,4,UPI
O01207,2026-03-11,C0150,P008,3,0.15,5862.45,5,Debit Card
O01208,2026-01-13,C0291,P014,3,0.1,2157.3,5,UPI
O01209,2026-05-12,C0070,P020,2,0.05,8548.1,5,Net Banking
O01210,2026-07-12,C0100,P003,2,0.1,6298.2,5,Debit Card
O01211,2026-03-11,C0115,P001,3,0.0,5997.0,5,Debit Card
O01212,2026-07-30,C0019,P014,2,0.0,1598.0,3,Debit Card
O01213,2026-04-06,C0093,P024,4,0.15,2036.6,4,Credit Card
O01214,2026-01-27,C0162,P002,2,0.05,4748.1,4,Credit Card
O01215,2026-07-23,C0060,P012,1,0.15,2124.15,4,UPI
O01216,2026-01-30,C0180,P005,2,0.0,2598.0,4,Debit Card
O01217,2026-06-26,C0011,P001,3,0.05,5697.15,5,Net Banking
O01218,2026-05-14,C0249,P016,3,0.05,25647.15,5,UPI
O01219,2026-07-10,C0012,P029,1,0.05,854.05,3,Credit Card
O01220,2026-06-26,C0250,P025,2,0.1,2698.2,3,Credit Card
O01221,2026-01-21,C0064,P019,4,0.0,2796.0,3,Cash
O01222,2026-07-13,C0001,P018,4,0.0,5196.0,4,UPI
O01223,2026-07-23,C0124,P014,1,0.15,679.15,3,Debit Card
O01224,2026-01-12,C0154,P021,1,0.1,449.1,5,UPI
O01225,2026-07-20,C0295,P025,1,0.05,1424.05,5,Credit Card
O01226,2026-02-17,C0272,P019,3,0.0,2097.0,3,Debit Card
O01227,2026-08-31,C0258,P008,3,0.1,6207.3,4,Net Banking
O01228,2026-07-19,C0264,P017,2,0.0,14998.0,3,Net Banking
O01229,2026-07-15,C0248,P009,1,0.05,2849.05,5,Debit Card
O01230,2026-02-13,C0012,P001,1,0.0,1999.0,5,Net Banking
O01231,2026-08-06,C0233,P024,4,0.1,2156.4,5,Credit Card
O01232,2026-04-23,C0024,P019,1,0.05,664.05,5,Cash
O01233,2026-04-19,C0286,P025,2,0.05,2848.1,4,Debit Card
O01234,2026-02-01,C0079,P021,4,0.0,1996.0,5,Cash
O01235,2026-07-15,C0278,P006,3,0.1,10797.3,5,UPI
O01236,2026-01-22,C0274,P008,3,0.15,5862.45,3,Debit Card
O01237,2026-04-27,C0040,P017,3,0.15,19122.45,4,Cash
O01238,2026-03-16,C0023,P020,4,0.05,17096.2,5,Cash
O01239,2026-08-29,C0008,P002,3,0.05,7122.15,1,Cash
O01240,2026-06-22,C0181,P004,1,0.15,1274.15,4,UPI
O01241,2026-01-31,C0061,P013,2,0.15,2548.3,4,Net Banking
O01242,2026-09-08,C0059,P025,1,0.05,1424.05,3,Credit Card
O01243,2026-03-28,C0281,P010,2,0.15,1188.3,3,Cash
O01244,2026-07-05,C0109,P003,4,0.1,12596.4,5,Net Banking
O01245,2026-06-01,C0055,P001,3,0.15,5097.45,4,Net Banking
O01246,2026-09-01,C0027,P013,4,0.15,5096.6,5,Credit Card
O01247,2026-07-16,C0175,P018,4,0.0,5196.0,3,Cash
O01248,2026-05-08,C0133,P003,2,0.05,6648.1,2,UPI
O01249,2026-08-01,C0284,P019,1,0.15,594.15,5,Credit Card
O01250,2026-04-08,C0205,P028,3,0.05,1422.15,4,Net Banking
O01251,2026-01-25,C0091,P001,1,0.15,1699.15,5,Credit Card
O01252,2026-03-17,C0003,P025,4,0.15,5096.6,4,Net Banking
O01253,2026-03-29,C0233,P012,1,0.0,2499.0,5,UPI
O01254,2026-04-09,C0153,P018,4,0.1,4676.4,5,Cash
O01255,2026-04-28,C0241,P019,1,0.0,699.0,4,Debit Card
O01256,2026-08-15,C0030,P024,2,0.15,1018.3,4,Debit Card
O01257,2026-07-03,C0148,P005,4,0.15,4416.6,5,Net Banking
O01258,2026-06-22,C0206,P008,4,0.15,7816.6,4,Credit Card
O01259,2026-05-10,C0002,P006,1,0.15,3399.15,4,Net Banking
O01260,2026-09-06,C0222,P003,4,0.1,12596.4,5,Debit Card
O01261,2026-03-24,C0077,P023,1,0.0,799.0,5,Credit Card
O01262,2026-08-03,C0187,P013,3,0.1,4047.3,5,Net Banking
O01263,2026-01-07,C0183,P028,3,0.15,1272.45,3,Debit Card
O01264,2026-04-02,C0148,P017,4,0.1,26996.4,2,Credit Card
O01265,2026-03-05,C0072,P011,2,0.1,5398.2,5,UPI
O01266,2026-08-11,C0294,P005,3,0.0,3897.0,4,UPI
O01267,2026-05-18,C0054,P020,3,0.0,13497.0,4,Cash
O01268,2026-05-26,C0079,P006,4,0.1,14396.4,2,Cash
O01269,2026-05-31,C0017,P018,1,0.1,1169.1,4,Cash
O01270,2026-03-24,C0219,P001,1,0.15,1699.15,3,Credit Card
O01271,2026-03-28,C0090,P028,4,0.1,1796.4,4,Debit Card
O01272,2026-04-04,C0032,P004,4,0.05,5696.2,4,UPI
O01273,2026-08-04,C0213,P003,2,0.1,6298.2,4,Debit Card
O01274,2026-05-27,C0207,P010,4,0.05,2656.2,5,UPI
O01275,2026-07-03,C0043,P005,1,0.1,1169.1,4,Net Banking
O01276,2026-07-25,C0025,P007,4,0.15,5436.6,4,UPI
O01277,2026-06-16,C0041,P006,3,0.1,10797.3,4,Net Banking
O01278,2026-03-22,C0158,P004,2,0.15,2548.3,4,Net Banking
O01279,2026-05-12,C0133,P030,4,0.05,11396.2,5,Net Banking
O01280,2026-08-09,C0233,P030,2,0.15,5098.3,4,Cash
O01281,2026-03-10,C0030,P002,4,0.0,9996.0,5,Debit Card
O01282,2026-04-29,C0182,P014,2,0.05,1518.1,3,Debit Card
O01283,2026-08-05,C0064,P002,4,0.15,8496.6,4,UPI
O01284,2026-06-12,C0120,P016,2,0.15,15298.3,4,Debit Card
O01285,2026-06-15,C0200,P012,2,0.1,4498.2,5,Credit Card
O01286,2026-04-14,C0214,P021,2,0.0,998.0,3,UPI
O01287,2026-03-04,C0150,P014,3,0.15,2037.45,4,Cash
O01288,2026-04-19,C0045,P028,1,0.05,474.05,3,Credit Card
O01289,2026-01-08,C0192,P021,3,0.1,1347.3,5,Credit Card
O01290,2026-06-14,C0230,P020,1,0.15,3824.15,5,UPI
O01291,2026-08-09,C0058,P002,1,0.1,2249.1,5,UPI
O01292,2026-08-19,C0037,P026,4,0.1,716.4,5,UPI
O01293,2026-04-12,C0099,P028,2,0.05,948.1,3,Net Banking
O01294,2026-08-27,C0069,P012,1,0.1,2249.1,4,UPI
O01295,2026-03-02,C0059,P008,1,0.1,2069.1,4,Net Banking
O01296,2026-07-08,C0024,P010,4,0.05,2656.2,5,Credit Card
O01297,2026-02-06,C0147,P001,1,0.05,1899.05,4,Debit Card
O01298,2026-04-23,C0253,P023,4,0.1,2876.4,5,UPI
O01299,2026-05-06,C0230,P016,3,0.0,26997.0,4,Cash
O01300,2026-05-02,C0176,P023,2,0.1,1438.2,5,Credit Card
O01301,2026-04-03,C0251,P002,4,0.1,8996.4,5,UPI
O01302,2026-06-15,C0043,P026,1,0.0,199.0,5,Credit Card
O01303,2026-03-06,C0080,P001,4,0.1,7196.4,5,Debit Card
O01304,2026-08-20,C0294,P006,1,0.05,3799.05,5,Cash
O01305,2026-01-03,C0095,P015,4,0.1,6476.4,4,Credit Card
O01306,2026-03-18,C0216,P011,2,0.05,5698.1,5,Debit Card
O01307,2026-08-14,C0009,P024,4,0.0,2396.0,4,UPI
O01308,2026-07-30,C0028,P028,4,0.15,1696.6,5,Debit Card
O01309,2026-07-03,C0121,P007,4,0.0,6396.0,5,Debit Card
O01310,2026-05-10,C0155,P016,1,0.1,8099.1,4,Net Banking
O01311,2026-07-08,C0169,P029,3,0.15,2292.45,5,UPI
O01312,2026-06-14,C0199,P015,2,0.15,3058.3,5,Credit Card
O01313,2026-01-01,C0100,P030,4,0.05,11396.2,5,Debit Card
O01314,2026-05-28,C0070,P002,1,0.0,2499.0,3,Net Banking
O01315,2026-07-02,C0085,P015,2,0.15,3058.3,5,Debit Card
O01316,2026-04-26,C0120,P023,4,0.05,3036.2,4,Net Banking
O01317,2026-07-31,C0196,P024,3,0.1,1617.3,4,Cash
O01318,2026-04-05,C0097,P029,2,0.15,1528.3,5,Net Banking
O01319,2026-02-27,C0217,P019,1,0.0,699.0,5,Net Banking
O01320,2026-06-10,C0112,P019,2,0.0,1398.0,5,Credit Card
O01321,2026-03-09,C0014,P008,2,0.0,4598.0,4,Cash
O01322,2026-06-03,C0200,P005,3,0.05,3702.15,3,Debit Card
O01323,2026-02-13,C0262,P026,1,0.0,199.0,5,Cash
O01324,2026-07-17,C0098,P001,4,0.15,6796.6,3,Credit Card
O01325,2026-02-18,C0126,P006,3,0.1,10797.3,5,Cash
O01326,2026-02-03,C0007,P027,4,0.05,946.2,5,Debit Card
O01327,2026-07-06,C0238,P023,2,0.15,1358.3,4,Credit Card
O01328,2026-01-08,C0288,P017,3,0.1,20247.3,4,Cash
O01329,2026-08-21,C0024,P009,2,0.1,5398.2,5,Cash
O01330,2026-01-22,C0170,P029,1,0.15,764.15,3,Debit Card
O01331,2026-09-07,C0121,P004,4,0.05,5696.2,5,Cash
O01332,2026-07-08,C0152,P028,3,0.0,1497.0,3,UPI
O01333,2026-01-14,C0142,P005,3,0.05,3702.15,4,Debit Card
O01334,2026-06-05,C0281,P023,1,0.0,799.0,4,Net Banking
O01335,2026-04-08,C0032,P012,3,0.15,6372.45,5,Credit Card
O01336,2026-09-05,C0057,P018,1,0.05,1234.05,4,Net Banking
O01337,2026-05-07,C0087,P030,3,0.15,7647.45,3,Debit Card
O01338,2026-07-01,C0128,P005,4,0.05,4936.2,4,Debit Card
O01339,2026-01-12,C0055,P022,2,0.15,1188.3,5,Debit Card
O01340,2026-07-11,C0297,P002,3,0.15,6372.45,4,Debit Card
O01341,2026-06-06,C0281,P015,3,0.1,4857.3,4,Credit Card
O01342,2026-03-22,C0273,P010,4,0.05,2656.2,5,Cash
O01343,2026-01-14,C0166,P010,2,0.05,1328.1,2,Credit Card
O01344,2026-01-10,C0248,P026,4,0.1,716.4,4,Cash
O01345,2026-04-22,C0164,P029,1,0.15,764.15,2,Debit Card
O01346,2026-07-01,C0283,P018,4,0.15,4416.6,4,Credit Card
O01347,2026-02-01,C0056,P026,3,0.0,597.0,4,Debit Card
O01348,2026-02-16,C0155,P025,2,0.1,2698.2,5,Net Banking
O01349,2026-02-24,C0059,P029,1,0.05,854.05,4,UPI
O01350,2026-03-05,C0038,P030,4,0.0,11996.0,5,UPI
O01351,2026-03-14,C0299,P012,1,0.15,2124.15,4,UPI
O01352,2026-08-03,C0195,P008,3,0.05,6552.15,2,Cash
O01353,2026-08-01,C0051,P005,4,0.15,4416.6,5,Debit Card
O01354,2026-06-02,C0189,P012,1,0.1,2249.1,5,Net Banking
O01355,2026-09-01,C0290,P003,4,0.1,12596.4,5,Net Banking
O01356,2026-02-03,C0110,P009,2,0.0,5998.0,5,Debit Card
O01357,2026-03-24,C0043,P006,1,0.0,3999.0,5,Net Banking
O01358,2026-04-08,C0233,P007,1,0.15,1359.15,4,Credit Card
O01359,2026-09-05,C0083,P001,4,0.0,7996.0,2,Credit Card
O01360,2026-02-11,C0069,P026,4,0.15,676.6,4,Credit Card
O01361,2026-01-31,C0037,P025,3,0.15,3822.45,5,Debit Card
O01362,2026-08-20,C0154,P025,2,0.1,2698.2,5,Debit Card
O01363,2026-05-12,C0299,P008,2,0.15,3908.3,4,Cash
O01364,2026-05-02,C0282,P002,3,0.15,6372.45,3,Cash
O01365,2026-07-27,C0215,P013,3,0.05,4272.15,4,Cash
O01366,2026-01-24,C0295,P026,1,0.1,179.1,5,Credit Card
O01367,2026-06-15,C0124,P003,2,0.15,5948.3,5,Net Banking
O01368,2026-01-22,C0222,P009,3,0.15,7647.45,4,Cash
O01369,2026-03-18,C0226,P030,2,0.05,5698.1,5,Debit Card
O01370,2026-08-04,C0070,P025,2,0.15,2548.3,4,UPI
O01371,2026-05-22,C0142,P010,1,0.0,699.0,5,Net Banking
O01372,2026-04-19,C0237,P023,4,0.0,3196.0,4,Net Banking
O01373,2026-07-28,C0100,P009,3,0.1,8097.3,4,UPI
O01374,2026-07-16,C0093,P020,1,0.0,4499.0,5,Cash
O01375,2026-02-15,C0140,P002,2,0.15,4248.3,2,Cash
O01376,2026-08-13,C0178,P018,3,0.1,3507.3,5,Cash
O01377,2026-07-13,C0229,P027,4,0.1,896.4,4,Credit Card
O01378,2026-02-24,C0124,P028,2,0.0,998.0,5,Net Banking
O01379,2026-03-08,C0279,P020,1,0.15,3824.15,5,UPI
O01380,2026-04-12,C0006,P025,1,0.0,1499.0,4,Cash
O01381,2026-04-28,C0213,P004,4,0.15,5096.6,4,Net Banking
O01382,2026-04-03,C0262,P016,4,0.1,32396.4,3,Credit Card
O01383,2026-01-04,C0102,P014,2,0.0,1598.0,5,Credit Card
O01384,2026-08-08,C0017,P014,1,0.05,759.05,4,Credit Card
O01385,2026-06-16,C0268,P010,2,0.15,1188.3,5,Net Banking
O01386,2026-02-18,C0279,P021,1,0.1,449.1,5,Credit Card
O01387,2026-05-02,C0012,P025,4,0.0,5996.0,3,Credit Card
O01388,2026-07-09,C0254,P011,4,0.15,10196.6,4,Cash
O01389,2026-05-30,C0195,P004,2,0.05,2848.1,4,Cash
O01390,2026-01-14,C0182,P009,3,0.0,8997.0,3,Cash
O01391,2026-09-08,C0051,P012,4,0.15,8496.6,5,Net Banking
O01392,2026-07-07,C0202,P017,3,0.0,22497.0,4,Cash
O01393,2026-05-12,C0096,P023,4,0.05,3036.2,5,Net Banking
O01394,2026-01-05,C0001,P028,4,0.1,1796.4,5,Debit Card
O01395,2026-08-17,C0062,P005,4,0.15,4416.6,3,Net Banking
O01396,2026-08-29,C0060,P013,3,0.15,3822.45,5,UPI
O01397,2026-02-11,C0135,P025,3,0.05,4272.15,4,Cash
O01398,2026-03-01,C0096,P015,2,0.1,3238.2,5,Cash
O01399,2026-02-03,C0155,P017,3,0.15,19122.45,5,Debit Card
O01400,2026-07-23,C0090,P018,4,0.05,4936.2,5,Debit Card
O01401,2026-06-26,C0292,P030,1,0.15,2549.15,3,Credit Card
O01402,2026-02-10,C0108,P002,4,0.0,9996.0,5,Cash
O01403,2026-03-19,C0022,P023,2,0.05,1518.1,5,UPI
O01404,2026-04-02,C0091,P019,3,0.1,1887.3,5,Credit Card
O01405,2026-07-31,C0027,P016,1,0.0,8999.0,4,UPI
O01406,2026-06-08,C0245,P020,2,0.0,8998.0,5,Cash
O01407,2026-03-08,C0120,P012,3,0.1,6747.3,5,Net Banking
O01408,2026-03-10,C0035,P021,2,0.0,998.0,5,Cash
O01409,2026-07-24,C0289,P002,4,0.0,9996.0,5,Net Banking
O01410,2026-06-06,C0182,P009,1,0.0,2999.0,4,Credit Card
O01411,2026-06-11,C0297,P023,1,0.05,759.05,5,Credit Card
O01412,2026-07-06,C0063,P022,3,0.15,1782.45,5,Cash
O01413,2026-07-07,C0060,P010,1,0.05,664.05,5,Debit Card
O01414,2026-07-29,C0201,P015,2,0.0,3598.0,5,Cash
O01415,2026-09-06,C0157,P020,4,0.0,17996.0,4,Cash
O01416,2026-03-29,C0043,P017,3,0.05,21372.15,3,Debit Card
O01417,2026-07-03,C0027,P019,4,0.1,2516.4,5,Credit Card
O01418,2026-02-08,C0060,P019,4,0.05,2656.2,3,Cash
O01419,2026-04-16,C0060,P030,4,0.15,10196.6,5,Net Banking
O01420,2026-07-23,C0251,P013,3,0.0,4497.0,4,UPI
O01421,2026-07-03,C0197,P016,1,0.0,8999.0,4,Cash
O01422,2026-07-17,C0137,P018,2,0.15,2208.3,3,UPI
O01423,2026-06-19,C0004,P003,2,0.0,6998.0,5,Net Banking
O01424,2026-09-07,C0274,P001,3,0.15,5097.45,4,Net Banking
O01425,2026-08-12,C0008,P009,3,0.1,8097.3,5,UPI
O01426,2026-07-31,C0071,P008,3,0.05,6552.15,5,Cash
O01427,2026-06-14,C0192,P014,2,0.15,1358.3,5,Cash
O01428,2026-07-18,C0241,P005,2,0.1,2338.2,3,Net Banking
O01429,2026-03-27,C0020,P004,4,0.05,5696.2,5,Net Banking
O01430,2026-03-14,C0046,P016,2,0.0,17998.0,5,Debit Card
O01431,2026-05-14,C0281,P013,3,0.05,4272.15,2,Net Banking
O01432,2026-06-01,C0246,P008,3,0.05,6552.15,5,Debit Card
O01433,2026-07-05,C0113,P013,4,0.0,5996.0,5,Debit Card
O01434,2026-03-08,C0088,P030,3,0.0,8997.0,2,UPI
O01435,2026-04-25,C0049,P028,3,0.0,1497.0,4,Credit Card
O01436,2026-07-26,C0122,P011,2,0.1,5398.2,4,Net Banking
O01437,2026-06-22,C0231,P006,2,0.15,6798.3,5,Credit Card
O01438,2026-01-27,C0120,P012,3,0.05,7122.15,5,Debit Card
O01439,2026-04-27,C0085,P016,1,0.05,8549.05,5,Cash
O01440,2026-01-21,C0030,P001,1,0.0,1999.0,4,Credit Card
O01441,2026-05-02,C0107,P006,2,0.15,6798.3,3,Net Banking
O01442,2026-04-14,C0151,P026,4,0.1,716.4,5,Cash
O01443,2026-04-23,C0046,P008,4,0.15,7816.6,5,Credit Card
O01444,2026-05-10,C0058,P002,2,0.15,4248.3,5,Credit Card
O01445,2026-09-05,C0234,P013,1,0.05,1424.05,4,UPI
O01446,2026-07-11,C0117,P028,2,0.1,898.2,5,UPI
O01447,2026-06-04,C0021,P008,4,0.0,9196.0,3,Net Banking
O01448,2026-03-16,C0004,P006,1,0.05,3799.05,3,Debit Card
O01449,2026-04-06,C0263,P015,3,0.1,4857.3,4,Credit Card
O01450,2026-02-06,C0202,P014,4,0.0,3196.0,5,Debit Card
O01451,2026-08-16,C0087,P022,3,0.05,1992.15,4,Cash
O01452,2026-01-01,C0023,P013,1,0.1,1349.1,3,UPI
O01453,2026-04-17,C0240,P014,4,0.1,2876.4,5,Debit Card
O01454,2026-07-20,C0055,P018,4,0.15,4416.6,5,Net Banking
O01455,2026-02-03,C0171,P020,2,0.15,7648.3,5,Cash
O01456,2026-02-08,C0116,P012,3,0.0,7497.0,5,Net Banking
O01457,2026-04-15,C0238,P023,4,0.05,3036.2,5,Debit Card
O01458,2026-05-19,C0121,P009,1,0.15,2549.15,5,UPI
O01459,2026-08-10,C0289,P009,2,0.0,5998.0,5,Debit Card
O01460,2026-05-24,C0270,P011,1,0.0,2999.0,4,Net Banking
O01461,2026-05-19,C0062,P027,1,0.05,236.55,5,Net Banking
O01462,2026-08-18,C0177,P021,1,0.0,499.0,5,Net Banking
O01463,2026-02-16,C0159,P015,1,0.1,1619.1,5,Credit Card
O01464,2026-08-01,C0260,P006,4,0.0,15996.0,5,Net Banking
O01465,2026-03-24,C0251,P028,4,0.0,1996.0,4,UPI
O01466,2026-03-29,C0137,P024,4,0.05,2276.2,4,Net Banking
O01467,2026-03-23,C0021,P005,4,0.1,4676.4,3,UPI
O01468,2026-05-19,C0186,P010,2,0.1,1258.2,3,Debit Card
O01469,2026-07-16,C0147,P016,1,0.05,8549.05,4,Cash
O01470,2026-06-23,C0004,P012,2,0.0,4998.0,5,Debit Card
O01471,2026-02-16,C0167,P010,1,0.0,699.0,4,UPI
O01472,2026-03-23,C0021,P023,2,0.15,1358.3,5,Debit Card
O01473,2026-04-07,C0021,P016,1,0.0,8999.0,4,Net Banking
O01474,2026-05-31,C0085,P025,2,0.15,2548.3,4,Net Banking
O01475,2026-04-09,C0235,P027,1,0.1,224.1,3,Cash
O01476,2026-05-22,C0107,P011,4,0.0,11996.0,4,Cash
O01477,2026-06-12,C0190,P027,2,0.0,498.0,4,Net Banking
O01478,2026-06-22,C0046,P013,1,0.05,1424.05,5,Credit Card
O01479,2026-03-19,C0064,P001,4,0.15,6796.6,3,Net Banking
O01480,2026-02-22,C0109,P009,2,0.1,5398.2,5,Credit Card
O01481,2026-07-20,C0048,P019,2,0.15,1188.3,5,Net Banking
O01482,2026-04-26,C0117,P001,1,0.0,1999.0,5,Net Banking
O01483,2026-03-16,C0044,P026,2,0.0,398.0,3,Cash
O01484,2026-03-11,C0070,P025,3,0.15,3822.45,5,Credit Card
O01485,2026-05-30,C0287,P024,3,0.0,1797.0,4,Net Banking
O01486,2026-05-25,C0251,P030,1,0.1,2699.1,3,UPI
O01487,2026-08-01,C0050,P009,2,0.1,5398.2,5,Credit Card
O01488,2026-06-06,C0181,P014,3,0.1,2157.3,5,Cash
O01489,2026-03-11,C0106,P001,2,0.1,3598.2,4,Cash
O01490,2026-09-03,C0219,P009,3,0.0,8997.0,5,Credit Card
O01491,2026-06-15,C0297,P018,1,0.15,1104.15,1,UPI
O01492,2026-06-22,C0091,P012,2,0.15,4248.3,5,Cash
O01493,2026-07-15,C0079,P027,4,0.0,996.0,5,UPI
O01494,2026-05-18,C0146,P018,1,0.15,1104.15,5,Debit Card
O01495,2026-09-06,C0155,P010,4,0.1,2516.4,4,UPI
O01496,2026-02-01,C0091,P001,4,0.1,7196.4,5,Cash
O01497,2026-01-03,C0128,P007,2,0.0,3198.0,5,Debit Card
O01498,2026-02-19,C0012,P026,1,0.1,179.1,5,Credit Card
O01499,2026-03-01,C0124,P010,4,0.1,2516.4,2,Cash
O01500,2026-08-20,C0068,P022,2,0.0,1398.0,4,Cash
