Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount,Amount,Rating,Payment_Method,Customer_Name,City,Customer_Segment,Age,Product,Category,Unit_Price,Profit
O01132,2026-01-19,C0200,P027,4,0.15,846.6,2,Cash,Customer_0200,Mumbai,Business,28,Pen Set,Stationery,249,204.98
O01133,2026-02-07,C0168,P015,2,0.15,3058.3,4,Debit Card,Customer_0168,Hyderabad,Student,20,Hoodie,Fashion,1799,409.8
O01134,2026-02-04,C0079,P015,4,0.05,6836.2,5,Debit Card,Customer_0079,Delhi,Student,45,Hoodie,Fashion,1799,1010.49
O01135,2026-02-21,C0049,P006,3,0.05,11397.15,2,Net Banking,Customer_0049,Coimbatore,Student,41,Mechanical Keyboard,Electronics,3999,2199.22
O01136,2026-01-16,C0094,P014,3,0.05,2277.15,3,Cash,Customer_0094,Hyderabad,Student,50,T-Shirt,Fashion,799,638.19
O01137,2026-04-28,C0205,P009,4,0.05,11396.2,5,Credit Card,Customer_0205,Chennai,Professional,42,Webcam,Electronics,2999,2800.52
O01138,2026-08-15,C0101,P019,3,0.05,1992.15,5,Net Banking,Customer_0101,Pune,Student,34,Water Bottle,Home,699,441.27
O01139,2026-08-20,C0219,P028,2,0.05,948.1,3,Net Banking,Customer_0219,Chennai,Professional,54,Calculator,Stationery,499,188.05
O01140,2026-05-06,C0201,P015,2,0.15,3058.3,5,Debit Card,Customer_0201,Delhi,Student,52,Hoodie,Fashion,1799,697.7
O01141,2026-01-04,C0133,P013,4,0.05,5696.2,4,Cash,Customer_0133,Hyderabad,Business,39,Backpack,Accessories,1499,1657.38
O01142,2026-05-29,C0163,P030,2,0.05,5698.1,5,UPI,Customer_0163,Delhi,Business,31,Travel Bag,Accessories,2999,1484.41
O01143,2026-04-17,C0228,P030,1,0.0,2999.0,5,Net Banking,Customer_0228,Pune,Business,47,Travel Bag,Accessories,2999,432.7
O01144,2026-01-09,C0172,P014,4,0.15,2716.6,4,UPI,Customer_0172,Delhi,Professional,33,T-Shirt,Fashion,799,417.3
O01145,2026-04-26,C0123,P026,4,0.05,756.2,3,UPI,Customer_0123,Mumbai,Business,18,Notebook,Stationery,199,115.41
O01146,2026-06-27,C0061,P011,4,0.05,11396.2,3,Debit Card,Customer_0061,Mumbai,Business,41,Running Shoes,Fashion,2999,3097.22
O01147,2026-03-03,C0249,P018,1,0.0,1299.0,4,Debit Card,Customer_0249,Pune,Professional,47,Desk Lamp,Home,1299,363.94
O01148,2026-02-11,C0173,P016,4,0.0,35996.0,5,Cash,Customer_0173,Hyderabad,Business,18,Office Chair,Furniture,8999,5731.51
O01149,2026-07-17,C0044,P025,2,0.15,2548.3,4,Debit Card,Customer_0044,Madurai,Business,39,Perfume,Beauty,1499,499.19
O01150,2026-06-10,C0264,P024,4,0.0,2396.0,5,UPI,Customer_0264,Chennai,Professional,48,Sunscreen,Beauty,599,493.85
O01151,2026-04-09,C0240,P022,3,0.0,2097.0,4,Debit Card,Customer_0240,Coimbatore,Student,33,Shampoo,Beauty,699,557.72
O01152,2026-06-28,C0282,P006,2,0.0,7998.0,5,Debit Card,Customer_0282,Madurai,Business,55,Mechanical Keyboard,Electronics,3999,1820.27
O01153,2026-07-08,C0230,P009,1,0.1,2699.1,5,UPI,Customer_0230,Madurai,Business,52,Webcam,Electronics,2999,451.11
O01154,2026-04-09,C0248,P013,3,0.15,3822.45,5,Debit Card,Customer_0248,Pune,Professional,53,Backpack,Accessories,1499,685.12
O01155,2026-04-04,C0289,P021,2,0.0,998.0,5,Credit Card,Customer_0289,Mumbai,Professional,50,Face Wash,Beauty,499,263.74
O01156,2026-02-05,C0127,P009,3,0.05,8547.15,5,Cash,Customer_0127,Chennai,Professional,41,Webcam,Electronics,2999,1154.85
O01157,2026-07-08,C0082,P029,2,0.05,1708.1,4,Debit Card,Customer_0082,Bengaluru,Student,52,Table Clock,Home,899,257.09
O01158,2026-05-09,C0195,P001,4,0.1,7196.4,2,Debit Card,Customer_0195,Delhi,Student,40,Wireless Earbuds,Electronics,1999,1698.09
O01159,2026-03-30,C0230,P007,4,0.15,5436.6,4,UPI,Customer_0230,Madurai,Business,52,Laptop Stand,Electronics,1599,913.31
O01160,2026-05-01,C0035,P012,3,0.15,6372.45,5,UPI,Customer_0035,Madurai,Business,55,Casual Sneakers,Fashion,2499,1237.91
O01161,2026-02-18,C0263,P001,4,0.0,7996.0,3,Credit Card,Customer_0263,Delhi,Professional,29,Wireless Earbuds,Electronics,1999,2044.34
O01162,2026-03-15,C0124,P017,1,0.0,7499.0,4,UPI,Customer_0124,Bengaluru,Student,27,Study Table,Furniture,7499,2174.86
O01163,2026-06-28,C0178,P007,2,0.15,2718.3,3,Credit Card,Customer_0178,Hyderabad,Professional,51,Laptop Stand,Electronics,1599,597.62
O01164,2026-05-14,C0026,P025,1,0.1,1349.1,4,Net Banking,Customer_0026,Mumbai,Professional,53,Perfume,Beauty,1499,165.99
O01165,2026-08-27,C0018,P016,2,0.15,15298.3,4,Cash,Customer_0018,Chennai,Business,32,Office Chair,Furniture,8999,1950.01
O01166,2026-07-08,C0205,P004,1,0.1,1349.1,4,UPI,Customer_0205,Chennai,Professional,42,Power Bank,Electronics,1499,240.56
O01167,2026-08-12,C0084,P021,2,0.1,898.2,4,Debit Card,Customer_0084,Hyderabad,Professional,49,Face Wash,Beauty,499,198.65
O01168,2026-06-17,C0283,P005,3,0.15,3312.45,5,Net Banking,Customer_0283,Coimbatore,Professional,25,Gaming Mouse,Electronics,1299,654.15
O01169,2026-08-04,C0272,P010,4,0.15,2376.6,4,Credit Card,Customer_0272,Mumbai,Professional,54,Phone Case,Accessories,699,397.65
O01170,2026-08-18,C0112,P025,3,0.05,4272.15,5,Credit Card,Customer_0112,Madurai,Business,24,Perfume,Beauty,1499,699.68
O01171,2026-05-04,C0155,P026,3,0.1,537.3,5,UPI,Customer_0155,Mumbai,Professional,43,Notebook,Stationery,199,141.89
O01172,2026-02-07,C0206,P019,3,0.1,1887.3,4,Credit Card,Customer_0206,Pune,Student,47,Water Bottle,Home,699,397.96
O01173,2026-06-08,C0057,P001,2,0.1,3598.2,4,Credit Card,Customer_0057,Hyderabad,Business,48,Wireless Earbuds,Electronics,1999,607.07
O01174,2026-08-03,C0163,P029,2,0.05,1708.1,4,UPI,Customer_0163,Delhi,Business,31,Table Clock,Home,899,316.94
O01175,2026-03-23,C0199,P002,2,0.15,4248.3,4,Credit Card,Customer_0199,Chennai,Professional,39,Bluetooth Speaker,Electronics,2499,967.1
O01176,2026-02-22,C0221,P018,1,0.1,1169.1,5,Credit Card,Customer_0221,Bengaluru,Business,33,Desk Lamp,Home,1299,196.23
O01177,2026-04-06,C0093,P022,4,0.05,2656.2,5,UPI,Customer_0093,Delhi,Business,51,Shampoo,Beauty,699,673.52
O01178,2026-08-24,C0023,P021,1,0.15,424.15,5,Credit Card,Customer_0023,Coimbatore,Business,35,Face Wash,Beauty,499,62.6
O01179,2026-08-31,C0090,P030,4,0.1,10796.4,3,Net Banking,Customer_0090,Madurai,Student,21,Travel Bag,Accessories,2999,1774.03
O01180,2026-09-07,C0252,P025,3,0.1,4047.3,4,Debit Card,Customer_0252,Pune,Student,52,Perfume,Beauty,1499,823.74
O01181,2026-09-06,C0180,P022,2,0.15,1188.3,4,UPI,Customer_0180,Mumbai,Business,46,Shampoo,Beauty,699,303.28
O01182,2026-07-07,C0271,P022,4,0.0,2796.0,3,Net Banking,Customer_0271,Delhi,Professional,37,Shampoo,Beauty,699,694.43
O01183,2026-01-30,C0130,P021,3,0.0,1497.0,4,Credit Card,Customer_0130,Pune,Business,44,Face Wash,Beauty,499,268.6
O01184,2026-04-25,C0132,P019,3,0.0,2097.0,4,Net Banking,Customer_0132,Hyderabad,Professional,19,Water Bottle,Home,699,619.6
O01185,2026-06-14,C0103,P011,2,0.05,5698.1,5,Debit Card,Customer_0103,Delhi,Professional,22,Running Shoes,Fashion,2999,1057.53
O01186,2026-02-20,C0028,P002,1,0.0,2499.0,5,Cash,Customer_0028,Chennai,Student,20,Bluetooth Speaker,Electronics,2499,709.45
O01187,2026-06-23,C0276,P002,1,0.15,2124.15,4,Debit Card,Customer_0276,Hyderabad,Student,29,Bluetooth Speaker,Electronics,2499,628.95
O01188,2026-06-04,C0207,P026,1,0.1,179.1,4,Cash,Customer_0207,Pune,Professional,42,Notebook,Stationery,199,51.6
O01189,2026-04-05,C0186,P014,4,0.1,2876.4,1,Debit Card,Customer_0186,Coimbatore,Professional,39,T-Shirt,Fashion,799,822.52
O01190,2026-03-31,C0140,P010,3,0.15,1782.45,5,UPI,Customer_0140,Mumbai,Professional,35,Phone Case,Accessories,699,508.17
O01191,2026-02-25,C0228,P010,4,0.15,2376.6,5,Debit Card,Customer_0228,Pune,Business,47,Phone Case,Accessories,699,332.68
O01192,2026-02-11,C0241,P011,4,0.15,10196.6,3,Net Banking,Customer_0241,Mumbai,Professional,53,Running Shoes,Fashion,2999,2248.27
O01193,2026-06-03,C0212,P022,1,0.05,664.05,4,Cash,Customer_0212,Chennai,Student,30,Shampoo,Beauty,699,140.8
O01194,2026-08-11,C0015,P008,3,0.0,6897.0,5,Net Banking,Customer_0015,Bengaluru,Professional,23,USB-C Hub,Electronics,2299,1714.27
O01195,2026-07-13,C0225,P009,4,0.0,11996.0,1,Debit Card,Customer_0225,Pune,Student,50,Webcam,Electronics,2999,1951.47
O01196,2026-04-17,C0086,P022,2,0.15,1188.3,5,Credit Card,Customer_0086,Chennai,Student,42,Shampoo,Beauty,699,302.11
O01197,2026-02-21,C0108,P002,2,0.15,4248.3,4,Cash,Customer_0108,Coimbatore,Professional,36,Bluetooth Speaker,Electronics,2499,1264.03
O01198,2026-01-11,C0039,P030,3,0.1,8097.3,4,Cash,Customer_0039,Bengaluru,Student,28,Travel Bag,Accessories,2999,1112.14
O01199,2026-02-27,C0196,P016,1,0.0,8999.0,3,Debit Card,Customer_0196,Madurai,Professional,44,Office Chair,Furniture,8999,2348.17
O01200,2026-09-02,C0210,P023,4,0.0,3196.0,5,Debit Card,Customer_0210,Chennai,Professional,32,Moisturizer,Beauty,799,581.05
O01201,2026-04-17,C0273,P011,2,0.15,5098.3,5,Credit Card,Customer_0273,Chennai,Business,24,Running Shoes,Fashion,2999,910.25
O01202,2026-01-08,C0136,P028,1,0.1,449.1,4,UPI,Customer_0136,Mumbai,Student,48,Calculator,Stationery,499,62.81
O01203,2026-06-03,C0107,P025,3,0.15,3822.45,5,Debit Card,Customer_0107,Hyderabad,Professional,22,Perfume,Beauty,1499,1099.99
O01204,2026-06-10,C0071,P006,4,0.0,15996.0,4,Net Banking,Customer_0071,Delhi,Student,48,Mechanical Keyboard,Electronics,3999,2403.38
O01205,2026-01-05,C0252,P015,3,0.05,5127.15,5,Credit Card,Customer_0252,Pune,Student,52,Hoodie,Fashion,1799,1083.25
O01206,2026-03-23,C0277,P024,4,0.05,2276.2,4,UPI,Customer_0277,Bengaluru,Student,18,Sunscreen,Beauty,599,626.5
O01207,2026-03-11,C0150,P008,3,0.15,5862.45,5,Debit Card,Customer_0150,Mumbai,Student,51,USB-C Hub,Electronics,2299,943.77
O01208,2026-01-13,C0291,P014,3,0.1,2157.3,5,UPI,Customer_0291,Chennai,Professional,38,T-Shirt,Fashion,799,496.87
O01209,2026-05-12,C0070,P020,2,0.05,8548.1,5,Net Banking,Customer_0070,Coimbatore,Business,26,Coffee Maker,Home Appliances,4499,2427.12
O01210,2026-07-12,C0100,P003,2,0.1,6298.2,5,Debit Card,Customer_0100,Pune,Professional,31,Smart Watch,Electronics,3499,1564.27
O01211,2026-03-11,C0115,P001,3,0.0,5997.0,5,Debit Card,Customer_0115,Hyderabad,Professional,36,Wireless Earbuds,Electronics,1999,1780.55
O01212,2026-07-30,C0019,P014,2,0.0,1598.0,3,Debit Card,Customer_0019,Madurai,Student,32,T-Shirt,Fashion,799,298.23
O01213,2026-04-06,C0093,P024,4,0.15,2036.6,4,Credit Card,Customer_0093,Delhi,Business,51,Sunscreen,Beauty,599,248.14
O01214,2026-01-27,C0162,P002,2,0.05,4748.1,4,Credit Card,Customer_0162,Pune,Professional,46,Bluetooth Speaker,Electronics,2499,811.34
O01215,2026-07-23,C0060,P012,1,0.15,2124.15,4,UPI,Customer_0060,Coimbatore,Business,37,Casual Sneakers,Fashion,2499,501.81
O01216,2026-01-30,C0180,P005,2,0.0,2598.0,4,Debit Card,Customer_0180,Mumbai,Business,46,Gaming Mouse,Electronics,1299,332.71
O01217,2026-06-26,C0011,P001,3,0.05,5697.15,5,Net Banking,Customer_0011,Hyderabad,Student,39,Wireless Earbuds,Electronics,1999,923.52
O01218,2026-05-14,C0249,P016,3,0.05,25647.15,5,UPI,Customer_0249,Pune,Professional,47,Office Chair,Furniture,8999,5568.1
O01219,2026-07-10,C0012,P029,1,0.05,854.05,3,Credit Card,Customer_0012,Bengaluru,Student,42,Table Clock,Home,899,227.89
O01220,2026-06-26,C0250,P025,2,0.1,2698.2,3,Credit Card,Customer_0250,Madurai,Professional,34,Perfume,Beauty,1499,499.16
O01221,2026-01-21,C0064,P019,4,0.0,2796.0,3,Cash,Customer_0064,Bengaluru,Professional,19,Water Bottle,Home,699,498.39
O01222,2026-07-13,C0001,P018,4,0.0,5196.0,4,UPI,Customer_0001,Bengaluru,Student,35,Desk Lamp,Home,1299,866.38
O01223,2026-07-23,C0124,P014,1,0.15,679.15,3,Debit Card,Customer_0124,Bengaluru,Student,27,T-Shirt,Fashion,799,199.86
O01224,2026-01-12,C0154,P021,1,0.1,449.1,5,UPI,Customer_0154,Madurai,Business,37,Face Wash,Beauty,499,76.3
O01225,2026-07-20,C0295,P025,1,0.05,1424.05,5,Credit Card,Customer_0295,Chennai,Student,48,Perfume,Beauty,1499,327.95
O01226,2026-02-17,C0272,P019,3,0.0,2097.0,3,Debit Card,Customer_0272,Mumbai,Professional,54,Water Bottle,Home,699,472.98
O01227,2026-08-31,C0258,P008,3,0.1,6207.3,4,Net Banking,Customer_0258,Hyderabad,Professional,20,USB-C Hub,Electronics,2299,1045.59
O01228,2026-07-19,C0264,P017,2,0.0,14998.0,3,Net Banking,Customer_0264,Chennai,Professional,48,Study Table,Furniture,7499,2675.5
O01229,2026-07-15,C0248,P009,1,0.05,2849.05,5,Debit Card,Customer_0248,Pune,Professional,53,Webcam,Electronics,2999,497.9
O01230,2026-02-13,C0012,P001,1,0.0,1999.0,5,Net Banking,Customer_0012,Bengaluru,Student,42,Wireless Earbuds,Electronics,1999,342.34
O01231,2026-08-06,C0233,P024,4,0.1,2156.4,5,Credit Card,Customer_0233,Bengaluru,Professional,46,Sunscreen,Beauty,599,628.9
O01232,2026-04-23,C0024,P019,1,0.05,664.05,5,Cash,Customer_0024,Bengaluru,Business,28,Water Bottle,Home,699,114.94
O01233,2026-04-19,C0286,P025,2,0.05,2848.1,4,Debit Card,Customer_0286,Chennai,Student,37,Perfume,Beauty,1499,594.53
O01234,2026-02-01,C0079,P021,4,0.0,1996.0,5,Cash,Customer_0079,Delhi,Student,45,Face Wash,Beauty,499,557.66
O01235,2026-07-15,C0278,P006,3,0.1,10797.3,5,UPI,Customer_0278,Mumbai,Professional,48,Mechanical Keyboard,Electronics,3999,2664.25
O01236,2026-01-22,C0274,P008,3,0.15,5862.45,3,Debit Card,Customer_0274,Coimbatore,Business,31,USB-C Hub,Electronics,2299,1278.81
O01237,2026-04-27,C0040,P017,3,0.15,19122.45,4,Cash,Customer_0040,Mumbai,Business,22,Study Table,Furniture,7499,2895.5
O01238,2026-03-16,C0023,P020,4,0.05,17096.2,5,Cash,Customer_0023,Coimbatore,Business,35,Coffee Maker,Home Appliances,4499,2377.17
O01239,2026-08-29,C0008,P002,3,0.05,7122.15,1,Cash,Customer_0008,Mumbai,Student,46,Bluetooth Speaker,Electronics,2499,1699.39
O01240,2026-06-22,C0181,P004,1,0.15,1274.15,4,UPI,Customer_0181,Hyderabad,Business,48,Power Bank,Electronics,1499,349.81
O01241,2026-01-31,C0061,P013,2,0.15,2548.3,4,Net Banking,Customer_0061,Mumbai,Business,41,Backpack,Accessories,1499,428.94
O01242,2026-09-08,C0059,P025,1,0.05,1424.05,3,Credit Card,Customer_0059,Mumbai,Student,52,Perfume,Beauty,1499,413.02
O01243,2026-03-28,C0281,P010,2,0.15,1188.3,3,Cash,Customer_0281,Delhi,Student,32,Phone Case,Accessories,699,202.55
O01244,2026-07-05,C0109,P003,4,0.1,12596.4,5,Net Banking,Customer_0109,Hyderabad,Professional,52,Smart Watch,Electronics,3499,2500.5
O01245,2026-06-01,C0055,P001,3,0.15,5097.45,4,Net Banking,Customer_0055,Bengaluru,Student,49,Wireless Earbuds,Electronics,1999,1025.01
O01246,2026-09-01,C0027,P013,4,0.15,5096.6,5,Credit Card,Customer_0027,Coimbatore,Business,38,Backpack,Accessories,1499,852.86
O01247,2026-07-16,C0175,P018,4,0.0,5196.0,3,Cash,Customer_0175,Hyderabad,Business,51,Desk Lamp,Home,1299,1035.86
O01248,2026-05-08,C0133,P003,2,0.05,6648.1,2,UPI,Customer_0133,Hyderabad,Business,39,Smart Watch,Electronics,3499,1651.79
O01249,2026-08-01,C0284,P019,1,0.15,594.15,5,Credit Card,Customer_0284,Coimbatore,Business,27,Water Bottle,Home,699,80.89
O01250,2026-04-08,C0205,P028,3,0.05,1422.15,4,Net Banking,Customer_0205,Chennai,Professional,42,Calculator,Stationery,499,282.39
O01251,2026-01-25,C0091,P001,1,0.15,1699.15,5,Credit Card,Customer_0091,Chennai,Business,38,Wireless Earbuds,Electronics,1999,285.43
O01252,2026-03-17,C0003,P025,4,0.15,5096.6,4,Net Banking,Customer_0003,Bengaluru,Business,52,Perfume,Beauty,1499,1233.52
O01253,2026-03-29,C0233,P012,1,0.0,2499.0,5,UPI,Customer_0233,Bengaluru,Professional,46,Casual Sneakers,Fashion,2499,458.59
O01254,2026-04-09,C0153,P018,4,0.1,4676.4,5,Cash,Customer_0153,Pune,Business,25,Desk Lamp,Home,1299,1022.82
O01255,2026-04-28,C0241,P019,1,0.0,699.0,4,Debit Card,Customer_0241,Mumbai,Professional,53,Water Bottle,Home,699,113.64
O01256,2026-08-15,C0030,P024,2,0.15,1018.3,4,Debit Card,Customer_0030,Bengaluru,Student,54,Sunscreen,Beauty,599,268.83
O01257,2026-07-03,C0148,P005,4,0.15,4416.6,5,Net Banking,Customer_0148,Bengaluru,Professional,54,Gaming Mouse,Electronics,1299,839.75
O01258,2026-06-22,C0206,P008,4,0.15,7816.6,4,Credit Card,Customer_0206,Pune,Student,47,USB-C Hub,Electronics,2299,1385.12
O01259,2026-05-10,C0002,P006,1,0.15,3399.15,4,Net Banking,Customer_0002,Coimbatore,Student,26,Mechanical Keyboard,Electronics,3999,745.66
O01260,2026-09-06,C0222,P003,4,0.1,12596.4,5,Debit Card,Customer_0222,Bengaluru,Business,37,Smart Watch,Electronics,3499,3592.08
O01261,2026-03-24,C0077,P023,1,0.0,799.0,5,Credit Card,Customer_0077,Pune,Student,33,Moisturizer,Beauty,799,208.82
O01262,2026-08-03,C0187,P013,3,0.1,4047.3,5,Net Banking,Customer_0187,Pune,Business,23,Backpack,Accessories,1499,735.21
O01263,2026-01-07,C0183,P028,3,0.15,1272.45,3,Debit Card,Customer_0183,Madurai,Business,49,Calculator,Stationery,499,220.16
O01264,2026-04-02,C0148,P017,4,0.1,26996.4,2,Credit Card,Customer_0148,Bengaluru,Professional,54,Study Table,Furniture,7499,6571.16
O01265,2026-03-05,C0072,P011,2,0.1,5398.2,5,UPI,Customer_0072,Mumbai,Student,24,Running Shoes,Fashion,2999,1423.16
O01266,2026-08-11,C0294,P005,3,0.0,3897.0,4,UPI,Customer_0294,Chennai,Business,35,Gaming Mouse,Electronics,1299,1029.76
O01267,2026-05-18,C0054,P020,3,0.0,13497.0,4,Cash,Customer_0054,Chennai,Student,54,Coffee Maker,Home Appliances,4499,3488.86
O01268,2026-05-26,C0079,P006,4,0.1,14396.4,2,Cash,Customer_0079,Delhi,Student,45,Mechanical Keyboard,Electronics,3999,2593.08
O01269,2026-05-31,C0017,P018,1,0.1,1169.1,4,Cash,Customer_0017,Coimbatore,Business,22,Desk Lamp,Home,1299,257.95
O01270,2026-03-24,C0219,P001,1,0.15,1699.15,3,Credit Card,Customer_0219,Chennai,Professional,54,Wireless Earbuds,Electronics,1999,362.34
O01271,2026-03-28,C0090,P028,4,0.1,1796.4,4,Debit Card,Customer_0090,Madurai,Student,21,Calculator,Stationery,499,394.99
O01272,2026-04-04,C0032,P004,4,0.05,5696.2,4,UPI,Customer_0032,Mumbai,Business,47,Power Bank,Electronics,1499,1468.47
O01273,2026-08-04,C0213,P003,2,0.1,6298.2,4,Debit Card,Customer_0213,Chennai,Business,27,Smart Watch,Electronics,3499,1481.71
O01274,2026-05-27,C0207,P010,4,0.05,2656.2,5,UPI,Customer_0207,Pune,Professional,42,Phone Case,Accessories,699,593.2
O01275,2026-07-03,C0043,P005,1,0.1,1169.1,4,Net Banking,Customer_0043,Bengaluru,Business,52,Gaming Mouse,Electronics,1299,341.3
O01276,2026-07-25,C0025,P007,4,0.15,5436.6,4,UPI,Customer_0025,Coimbatore,Student,47,Laptop Stand,Electronics,1599,1466.57
O01277,2026-06-16,C0041,P006,3,0.1,10797.3,4,Net Banking,Customer_0041,Mumbai,Professional,47,Mechanical Keyboard,Electronics,3999,1734.94
O01278,2026-03-22,C0158,P004,2,0.15,2548.3,4,Net Banking,Customer_0158,Hyderabad,Business,54,Power Bank,Electronics,1499,619.66
O01279,2026-05-12,C0133,P030,4,0.05,11396.2,5,Net Banking,Customer_0133,Hyderabad,Business,39,Travel Bag,Accessories,2999,2600.16
O01280,2026-08-09,C0233,P030,2,0.15,5098.3,4,Cash,Customer_0233,Bengaluru,Professional,46,Travel Bag,Accessories,2999,1516.81
O01281,2026-03-10,C0030,P002,4,0.0,9996.0,5,Debit Card,Customer_0030,Bengaluru,Student,54,Bluetooth Speaker,Electronics,2499,2270.5
O01282,2026-04-29,C0182,P014,2,0.05,1518.1,3,Debit Card,Customer_0182,Delhi,Professional,33,T-Shirt,Fashion,799,242.14
O01283,2026-08-05,C0064,P002,4,0.15,8496.6,4,UPI,Customer_0064,Bengaluru,Professional,19,Bluetooth Speaker,Electronics,2499,1746.42
O01284,2026-06-12,C0120,P016,2,0.15,15298.3,4,Debit Card,Customer_0120,Madurai,Student,18,Office Chair,Furniture,8999,2051.1
O01285,2026-06-15,C0200,P012,2,0.1,4498.2,5,Credit Card,Customer_0200,Mumbai,Business,28,Casual Sneakers,Fashion,2499,554.18
O01286,2026-04-14,C0214,P021,2,0.0,998.0,3,UPI,Customer_0214,Coimbatore,Student,48,Face Wash,Beauty,499,197.56
O01287,2026-03-04,C0150,P014,3,0.15,2037.45,4,Cash,Customer_0150,Mumbai,Student,51,T-Shirt,Fashion,799,259.7
O01288,2026-04-19,C0045,P028,1,0.05,474.05,3,Credit Card,Customer_0045,Bengaluru,Professional,45,Calculator,Stationery,499,68.52
O01289,2026-01-08,C0192,P021,3,0.1,1347.3,5,Credit Card,Customer_0192,Delhi,Professional,21,Face Wash,Beauty,499,167.96
O01290,2026-06-14,C0230,P020,1,0.15,3824.15,5,UPI,Customer_0230,Madurai,Business,52,Coffee Maker,Home Appliances,4499,961.33
O01291,2026-08-09,C0058,P002,1,0.1,2249.1,5,UPI,Customer_0058,Hyderabad,Professional,51,Bluetooth Speaker,Electronics,2499,554.84
O01292,2026-08-19,C0037,P026,4,0.1,716.4,5,UPI,Customer_0037,Pune,Student,26,Notebook,Stationery,199,98.73
O01293,2026-04-12,C0099,P028,2,0.05,948.1,3,Net Banking,Customer_0099,Bengaluru,Professional,55,Calculator,Stationery,499,145.37
O01294,2026-08-27,C0069,P012,1,0.1,2249.1,4,UPI,Customer_0069,Coimbatore,Professional,49,Casual Sneakers,Fashion,2499,334.99
O01295,2026-03-02,C0059,P008,1,0.1,2069.1,4,Net Banking,Customer_0059,Mumbai,Student,52,USB-C Hub,Electronics,2299,281.51
O01296,2026-07-08,C0024,P010,4,0.05,2656.2,5,Credit Card,Customer_0024,Bengaluru,Business,28,Phone Case,Accessories,699,488.21
O01297,2026-02-06,C0147,P001,1,0.05,1899.05,4,Debit Card,Customer_0147,Mumbai,Business,50,Wireless Earbuds,Electronics,1999,288.13
O01298,2026-04-23,C0253,P023,4,0.1,2876.4,5,UPI,Customer_0253,Hyderabad,Student,31,Moisturizer,Beauty,799,419.08
O01299,2026-05-06,C0230,P016,3,0.0,26997.0,4,Cash,Customer_0230,Madurai,Business,52,Office Chair,Furniture,8999,7061.97
O01300,2026-05-02,C0176,P023,2,0.1,1438.2,5,Credit Card,Customer_0176,Delhi,Student,53,Moisturizer,Beauty,799,205.18
O01301,2026-04-03,C0251,P002,4,0.1,8996.4,5,UPI,Customer_0251,Coimbatore,Student,30,Bluetooth Speaker,Electronics,2499,2045.19
O01302,2026-06-15,C0043,P026,1,0.0,199.0,5,Credit Card,Customer_0043,Bengaluru,Business,52,Notebook,Stationery,199,59.45
O01303,2026-03-06,C0080,P001,4,0.1,7196.4,5,Debit Card,Customer_0080,Hyderabad,Professional,47,Wireless Earbuds,Electronics,1999,1356.71
O01304,2026-08-20,C0294,P006,1,0.05,3799.05,5,Cash,Customer_0294,Chennai,Business,35,Mechanical Keyboard,Electronics,3999,956.63
O01305,2026-01-03,C0095,P015,4,0.1,6476.4,4,Credit Card,Customer_0095,Bengaluru,Student,22,Hoodie,Fashion,1799,1299.82
O01306,2026-03-18,C0216,P011,2,0.05,5698.1,5,Debit Card,Customer_0216,Delhi,Business,34,Running Shoes,Fashion,2999,853.05
O01307,2026-08-14,C0009,P024,4,0.0,2396.0,4,UPI,Customer_0009,Madurai,Student,28,Sunscreen,Beauty,599,597.92
O01308,2026-07-30,C0028,P028,4,0.15,1696.6,5,Debit Card,Customer_0028,Chennai,Student,20,Calculator,Stationery,499,268.33
O01309,2026-07-03,C0121,P007,4,0.0,6396.0,5,Debit Card,Customer_0121,Pune,Student,34,Laptop Stand,Electronics,1599,1214.59
O01310,2026-05-10,C0155,P016,1,0.1,8099.1,4,Net Banking,Customer_0155,Mumbai,Professional,43,Office Chair,Furniture,8999,1017.22
O01311,2026-07-08,C0169,P029,3,0.15,2292.45,5,UPI,Customer_0169,Coimbatore,Professional,22,Table Clock,Home,899,544.58
O01312,2026-06-14,C0199,P015,2,0.15,3058.3,5,Credit Card,Customer_0199,Chennai,Professional,39,Hoodie,Fashion,1799,678.83
O01313,2026-01-01,C0100,P030,4,0.05,11396.2,5,Debit Card,Customer_0100,Pune,Professional,31,Travel Bag,Accessories,2999,2436.35
O01314,2026-05-28,C0070,P002,1,0.0,2499.0,3,Net Banking,Customer_0070,Coimbatore,Business,26,Bluetooth Speaker,Electronics,2499,531.1
O01315,2026-07-02,C0085,P015,2,0.15,3058.3,5,Debit Card,Customer_0085,Delhi,Student,43,Hoodie,Fashion,1799,731.66
O01316,2026-04-26,C0120,P023,4,0.05,3036.2,4,Net Banking,Customer_0120,Madurai,Student,18,Moisturizer,Beauty,799,783.85
O01317,2026-07-31,C0196,P024,3,0.1,1617.3,4,Cash,Customer_0196,Madurai,Professional,44,Sunscreen,Beauty,599,423.84
O01318,2026-04-05,C0097,P029,2,0.15,1528.3,5,Net Banking,Customer_0097,Mumbai,Student,54,Table Clock,Home,899,439.35
O01319,2026-02-27,C0217,P019,1,0.0,699.0,5,Net Banking,Customer_0217,Pune,Student,25,Water Bottle,Home,699,111.49
O01320,2026-06-10,C0112,P019,2,0.0,1398.0,5,Credit Card,Customer_0112,Madurai,Business,24,Water Bottle,Home,699,360.09
